,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,PatientAge,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,ProtocolName,SeriesDate
353,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.210408736720529287088650696179,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-02-07
354,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.290104975522237558940496656762,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,61,8.1 RT SIMULATION PELVIS,2000-02-07
355,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.412319688773747257956377356498,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,60,8.1 RT SIMULATION PELVIS,2000-02-07
356,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.202475706408514219305546897297,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
357,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.158592812460793340401352620446,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
358,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.628924004726675188246124325685,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
359,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.795190030168519596054894956575,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-08-27
360,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.161507162153741883205603622279,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-08-27
361,CC-Radiomics-Phantom-3,CCR-3-CT32,CCR-3-CT32,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.277139003073502187267330388013,1999-08-27,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.913706723097946327977436883209,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-08-27
362,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.161135667323888678292116286824,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
363,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.127512249408443615612107007457,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
364,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.149431947469688970682611477354,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
365,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.197291119289827570807107445625,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-03-13
366,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.722445606460278631153034897956,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-03-13
367,CC-Radiomics-Phantom-3,CCR-3-CT63,CCR-3-CT63,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.250742183533719515034341123651,2000-03-13,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.261221696018112491882665572737,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,92,8.1 RT SIMULATION PELVIS,2000-03-13
368,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.785581464901373233645099229736,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
369,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.292635806164684536237911180942,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
370,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.258357593203409019494594732532,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
371,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.248906359924920695347729765449,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,46,8.1 RT SIMULATION PELVIS,1999-06-26
372,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.305155667218872036872829439194,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-06-26
373,CC-Radiomics-Phantom-3,CCR-3-CT23,CCR-3-CT23,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.244467414340252533715279709086,2000-06-26,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.423771790710608455921168193872,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,177,8.1 RT SIMULATION PELVIS,1999-06-26
374,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.208943461534252439130993233570,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
375,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.833930313305218471074045834282,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
376,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.182703183401368725643889991111,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
377,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.251733668050608062468954608766,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,61,8.1 RT SIMULATION PELVIS,2000-02-07
378,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.100226025921669972456289844574,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,60,8.1 RT SIMULATION PELVIS,2000-02-07
379,CC-Radiomics-Phantom-3,CCR-3-CT82,CCR-3-CT82,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.181388794635152860770577254176,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.238171168640357837107795007413,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-02-07
380,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.409296923649954259739560190717,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
381,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.931413756229309822677270446778,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
382,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.557563523286701612239884916325,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
383,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.134169197443654143722859379067,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
384,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.293525951650123758400230202165,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
385,CC-Radiomics-Phantom-3,CCR-3-CT70,CCR-3-CT70,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.153108031146763442687712345524,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.509940245774121176094783839877,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
386,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.270686180846095407617174801587,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.996714932903615060611817956411,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
387,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.270686180846095407617174801587,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.205517450288732434535748850114,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,83,8.1 RT SIMULATION PELVIS,1999-12-19
388,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.334397706090670776572340788097,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.272386815459346130238435825957,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
389,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.334397706090670776572340788097,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.613851355167261291601868847459,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,86,8.1 RT SIMULATION PELVIS,1999-12-19
390,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331770740264589126616085506634,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.598255943483872879604914789028,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
391,CC-Radiomics-Phantom-3,CCR-3-CT24,CCR-3-CT24,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331770740264589126616085506634,1999-12-19,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.956339325009263618011982995035,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,86,8.1 RT SIMULATION PELVIS,1999-12-19
392,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.123103244495885860053237511649,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.140086553609158455516364947377,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
393,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.123103244495885860053237511649,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.327702677210727010676603200867,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,90,8.1 RT SIMULATION PELVIS,2000-02-07
394,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184119420365328900174571798464,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.310465354251417180451831423790,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
395,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.184119420365328900174571798464,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.194154043760633353095235709866,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,2000-02-07
396,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.187286419259530324335276340037,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.141555339684365069254435029061,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
397,CC-Radiomics-Phantom-3,CCR-3-CT78,CCR-3-CT78,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.187286419259530324335276340037,2000-02-07,Radiomics Phantom,000Y,2,1.3.6.1.4.1.14519.5.2.1.1706.3977.488201664960026150404737888158,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,56,8.1 RT SIMULATION PELVIS,2000-02-07
398,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.338784648500222770277920394096,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
399,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.230207866298834891102755779513,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
400,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.330561274747276961935341114498,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
401,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.264536924149608243802407258515,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,400,8.1 RT SIMULATION PELVIS,2000-02-07
402,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.160004593067513835603209425027,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,80,8.1 RT SIMULATION PELVIS,2000-02-07
403,CC-Radiomics-Phantom-3,CCR-3-CT26,CCR-3-CT26,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.141365908293086006112714276620,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.486163580120600847605352622475,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,226,8.1 RT SIMULATION PELVIS,2000-02-07
404,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.294520242408937512667650659433,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
405,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.338585323586960331192223675726,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
406,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.273478018805477098070591230186,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
407,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.801996736746447255455835543943,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
408,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.146365840357411983808059124776,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,92,8.1 RT SIMULATION PELVIS,2000-02-12
409,CC-Radiomics-Phantom-3,CCR-3-CT65,CCR-3-CT65,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.487580729807330580193870015833,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.960375427608745871127076962693,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,2000-02-12
410,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.613665394205198538530684844567,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
411,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.112659833480107978160975389988,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
412,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.317216843149260731956926554348,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
413,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.166708927743903505411202085110,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-29
414,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.205718357722810238052303013606,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-01-29
415,CC-Radiomics-Phantom-3,CCR-3-CT34,CCR-3-CT34,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.191223853938867834934646746995,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.258876346740030355765615617649,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,2000-01-29
416,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.203861925971989787998915011866,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
417,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.265651880855668379594414448985,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
418,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.259597684905636980835400626467,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
419,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.193099444497777229195717093645,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,2000-02-12
420,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.272288012062049912989386910481,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
421,CC-Radiomics-Phantom-3,CCR-3-CT64,CCR-3-CT64,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.326911231149404590921809718543,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.306655924475320873115264607361,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
422,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.335782520457416925809561646577,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
423,CC-Radiomics-Phantom-3,CCR-3-CT17,CCR-3-CT17,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.139275103916020202598065834215,2000-01-24,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.105518092277789224979915771533,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
